ANUALIDAD,NUMBARRIO,NOMBARRIO,I_ALQUILER,HABITANTES,EXTRANJEROS,SUPERFICIE,DENSIDAD,MEN_16,DE_16_A_65,MAY_65,TDEP_INF,TDEP_MAY,TDEP_TOTAL,ALTAS_UNIVERSITARIAS,BAJAS_SE,NACIMIENTOS,RENTA_NMPP,RESTAURACION,COMERCIAL,NUM_VIVIENDAS,PLAZAS_VIVIENDAS,NUM_ESTAB_HOTELEROS,PLAZAS_ESTAB_HOTELEROS,SUP_ZONAS_VERDES,ZV_X_HABITANTES,S_SALUD,PROX_S_SALUD,C_CULTURALES,C_OCIO,C_DEPORTIVOS,C_ALIMENTACION,PERSONAS_X_HOGAR
2017,1,LA ARA헤,3.7,246,15,323892.4849,7.59511293,40,151,55,26.49006623,36.42384106,62.91390728,7,0,1,10423,3,1,0,0,0,0,687.310775,2.79394624,0,0,1,0,1,0,2.506
2017,2,FABRICA CEMENTO,0,0,0,1146583.726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2017,3,JARAZMIN,4.28,690,28,539769.9039,12.78322476,157,473,60,33.19238901,12.68498943,45.87737844,27,0,10,15150,1,3,1,8,0,0,2037.11518,2.952340841,0,0,0,0,1,0,3.1709
2017,4,EL CANDADO,7.52,1415,103,711852.9705,19.87770029,199,927,289,21.46709817,31.17583603,52.6429342,57,0,8,15150,3,8,21,126,0,0,824.086115,0.582393014,0,378,0,0,0,2,2.8237
2017,5,PLAYA VIRGINIA,4.56,588,37,60083.06456,97.86451545,68,418,102,16.26794258,24.40191388,40.66985646,17,0,3,10423,1,2,10,60,0,0,512.981209,0.872417022,0,470,0,1,0,0,2.4826
2017,6,EL CHANQUETE,0,209,7,56036.9396,37.29682625,24,144,41,16.66666667,28.47222222,45.13888889,7,0,2,10423,8,0,4,24,0,0,0,0,0,209,0,0,0,0,2.8038
2017,7,FINCA EL CANDADO,0,12,1,79527.21618,1.508917397,1,10,1,10,10,20,0,0,0,7884.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6
2017,8,CAMINO DE OLIAS,0,0,0,99823.11028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,9,PODADERA,0,211,5,45203.89082,46.67739794,25,132,54,18.93939394,40.90909091,59.84848485,2,0,0,7224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6017
2017,10,MIRAFLORES ALTO,7.67,639,18,233082.6382,27.41516935,212,398,29,53.26633166,7.286432161,60.55276382,5,1,9,16448.939,0,0,2,12,0,0,0,0,0,0,0,0,0,0,3.5267
2017,11,VIRGEN DE LAS ANGUSTIAS,3.8,589,41,17984.429,327.5055328,104,387,98,26.87338501,25.32299742,52.19638243,5,0,4,7224,0,0,0,0,0,0,231.439875,0.392936969,0,0,0,0,0,1,2.9143
2017,12,LA PELUSILLA,1.2,340,29,48598.17141,69.96148006,46,209,85,22.00956938,40.66985646,62.67942584,3,0,1,7224,0,1,3,20,2,83,0,0,0,109,0,0,0,0,2.631
2017,13,LA PELUSA,5.47,820,36,77160.91932,106.271414,113,516,191,21.89922481,37.01550388,58.91472868,15,2,3,9078.3768,3,7,0,0,0,0,0,0,0,810,0,0,0,4,2.6381
2017,14,MIRAMAR DEL PALO,8.44,595,51,33390.3662,178.1951107,85,422,88,20.14218009,20.85308057,40.99526066,17,1,6,8826,2,3,4,22,0,0,245.926938,0.413322585,1,595,0,0,0,1,2.6684
2017,15,PLAYAS DEL PALO,5.62,892,50,171181.9648,52.10829314,100,540,252,18.51851852,46.66666667,65.18518519,7,0,3,7212.7791,15,1,19,97,0,0,3345.296574,3.750332482,0,459,0,0,0,0,2.7861
2017,16,EL PALO,6.43,10139,1062,366257.4616,276.8271247,1497,6749,1893,22.18106386,28.04859979,50.22966365,218,0,95,9086.6775,35,119,57,288,4,98,1423.4607,0.140394585,0,4649,2,0,6,20,2.7414
2017,17,LAS CUEVAS,5.85,864,41,41002.23801,210.720205,150,574,140,26.13240418,24.3902439,50.52264808,13,1,10,7688.7407,0,0,3,15,1,30,175.964015,0.203662054,0,43,0,0,0,2,3.1569
2017,18,MIRAFLORES DEL PALO,4.29,1708,74,583995.2646,29.24681249,241,1071,396,22.50233427,36.97478992,59.47712418,92,0,20,16668.7482,1,2,8,61,1,8,0,0,0,121,0,0,0,7,3.251
2017,19,EL DRAGO,5.29,559,18,32298.2367,173.0744639,79,370,110,21.35135135,29.72972973,51.08108108,27,2,3,13929.1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2513
2017,20,VILLA CRISTINA,5.63,458,17,39333.45093,116.4403298,85,267,106,31.83520599,39.70037453,71.53558052,24,2,5,16560,0,0,0,0,0,0,497.535211,1.086321421,0,0,0,0,0,1,3.1137
2017,21,ECHEVERRIA DEL PALO,6.64,2643,142,82986.91621,318.4839395,389,1561,693,24.91992313,44.39461883,69.31454196,134,0,23,13499.5119,47,68,8,56,0,0,0,0,0,0,0,0,0,1,2.5868
2017,22,SAN ISIDRO,6.33,600,7,104070.2925,57.65334042,67,336,197,19.94047619,58.63095238,78.57142857,18,1,4,16041,0,0,2,19,0,0,353.821464,0.58970244,0,0,0,0,0,0,3.3754
2017,23,SAN FRANCISCO,8.55,670,10,134000.6959,49.99974033,90,474,106,18.98734177,22.3628692,41.35021097,20,0,7,16041,0,1,1,4,0,0,0,0,0,0,0,0,0,2,3.3412
2017,24,PINARES DE SAN ANT흁,8.96,931,65,973838.5702,9.560106043,155,603,173,25.70480929,28.68988391,54.3946932,58,0,6,20943.9184,0,0,7,63,0,0,2971.87076,3.192127562,0,0,0,0,0,0,3.3785
2017,25,LA MOSCA,4.4,1556,92,533442.112,29.16905068,245,1058,238,23.15689981,22.4952741,45.65217391,33,0,10,10496.144,4,1,6,28,0,0,305.710726,0.196472189,0,0,0,0,6,1,2.9433
2017,26,VALLE DE LOS GALANES,5.78,1749,93,236604.8054,73.92073026,313,1130,306,27.69911504,27.07964602,54.77876106,73,1,15,15943.3608,4,2,5,21,0,0,0,0,0,0,0,0,0,1,3.1329
2017,27,EL POLVORIN,8.12,403,24,71619.98306,56.26921186,76,286,41,26.57342657,14.33566434,40.90909091,13,1,3,16372,0,0,2,8,0,0,0,0,0,0,0,0,0,0,2.4339
2017,28,PEDREGALEJO,7.02,1915,114,341837.3252,56.02079874,303,1159,453,26.14322692,39.08541846,65.22864538,97,1,15,16652.7191,6,8,22,160,7,115,234.298453,0.122349062,0,0,0,0,16,5,2.7184
2017,29,LAS ACACIAS,6.54,1364,69,164415.0391,82.96078066,219,800,345,27.375,43.125,70.5,58,0,9,16286.3109,6,1,21,104,2,47,291.715372,0.213867575,0,0,0,0,0,0,3.1319
2017,30,PEDREGALEJO PLAYA,5.45,1626,97,172056.3127,94.50394318,235,1047,344,22.44508118,32.85577841,55.3008596,64,0,8,14580.7128,39,9,54,310,3,60,2617.360858,1.609693025,0,0,2,0,0,1,2.4226
2017,31,BA헲S DEL CARMEN,10.99,60,3,57283.71242,10.47418149,10,33,17,30.3030303,51.51515152,81.81818182,3,0,0,15726,1,3,2,12,0,0,0,0,0,0,0,0,0,0,2.1754
2017,32,TORRE DE SAN TELMO,7.23,468,24,62479.12481,74.90501851,66,311,91,21.22186495,29.26045016,50.48231511,22,0,4,15795,3,3,30,129,1,24,0,0,0,0,0,0,0,0,2.6146
2017,33,LA VI헤,12.33,280,11,41042.02289,68.22275811,48,201,31,23.88059701,15.42288557,39.30348259,13,0,4,15834.0321,0,0,1,4,0,0,0,0,0,0,0,0,0,1,5.7683
2017,34,HACIENDA PAREDES,7.1,430,15,247284.5652,17.38887341,103,278,61,37.05035971,21.94244604,58.99280576,17,0,3,13914.6419,1,7,2,14,0,0,958.175823,2.228315867,0,0,0,0,0,0,3.6755
2017,35,CERRADO DE CALDERON,6.4,6097,345,1421651.938,42.88672801,1143,4343,614,26.31821322,14.13769284,40.45590606,225,0,37,16857.4583,30,23,26,155,0,0,7093.563144,1.163451393,0,75,0,0,0,3,3.0068
2017,36,EL MORLACO,5.81,717,37,85880.52585,83.48807753,97,450,152,21.55555556,33.77777778,55.33333333,33,0,8,19168.7127,0,4,16,82,0,0,292.985301,0.40862664,0,530,0,0,0,0,2.5178
2017,37,PARQUE DEL MORLACO,0,0,0,164948.6474,0,5,12,1,41.66666667,8.333333333,50,0,1,0,0,0,0,0,0,0,0,1785.37298,0,0,18,0,0,0,0,0
2017,38,EL ROCIO,3.81,300,19,50333.5119,59.60243756,43,202,55,21.28712871,27.22772277,48.51485149,12,1,4,19438,0,0,2,5,0,0,0,0,0,300,0,0,0,0,3.0042
2017,39,LA TORRECILLA,7,292,12,77966.63935,37.45191564,47,186,59,25.2688172,31.72043011,56.98924731,15,1,3,18960.4863,0,0,3,16,0,0,0,0,0,292,0,0,0,1,2.8263
2017,40,PARQUE CLAVERO,0,1510,43,210600.0277,71.69989562,239,1181,90,20.23708721,7.620660457,27.85774767,83,1,11,18134.3762,1,1,2,23,0,0,1544.546898,1.02287874,0,1510,0,0,0,0,3.4269
2017,41,HACIENDA CLAVERO,8.33,794,24,187719.6131,42.29712532,231,532,31,43.42105263,5.827067669,49.2481203,26,0,12,18071,0,3,0,0,0,0,450.818739,0.567781787,0,794,0,0,0,0,3.5004
2017,42,LAS NI헤S,2.71,0,0,382920.5232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,43,EL MAYORAZGO,5.25,1564,47,411694.8453,37.98930247,386,935,243,41.28342246,25.98930481,67.27272727,51,0,10,18717.1029,2,2,2,20,0,0,213.085384,0.136243852,0,1120,0,0,0,3,3.507
2017,44,HACIENDA MIRAMAR,0,773,13,104301.936,74.11175951,142,548,83,25.91240876,15.1459854,41.05839416,28,0,4,18920.6701,0,8,1,6,0,0,1649.271509,2.13359833,0,773,0,0,0,0,3.0415
2017,45,CLAVERO,7.4,70,4,19426.70894,36.032866,6,44,20,13.63636364,45.45454545,59.09090909,3,0,0,22447,1,0,0,0,0,0,0,0,0,70,0,0,0,0,2.9565
2017,46,SANTA PAULA MIRAMAR,7.4,98,7,26497.91599,36.98404057,17,65,16,26.15384615,24.61538462,50.76923077,4,0,1,22447,0,0,1,6,0,0,0,0,0,98,0,0,0,0,3.5872
2017,47,CASTILLO SANTA CATALINA,6.45,0,0,20605.3814,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,0,0
2017,48,BELLAVISTA,0,603,26,79837.64343,75.52828141,88,361,154,24.3767313,42.65927978,67.03601108,39,0,3,19059.0199,7,5,8,52,1,38,0,0,2,603,0,0,0,1,2.5457
2017,49,EL LIMONAR,6.44,1070,52,135661.2183,78.87294643,177,625,268,28.32,42.88,71.2,28,1,8,19653.5215,6,6,3,19,1,14,0,0,1,1070,1,0,0,1,3.3626
2017,51,LA CALETA,6.17,1514,80,192902.3016,78.48532586,210,903,401,23.25581395,44.40753045,67.66334441,65,0,15,18095.1995,17,10,19,103,4,738,6721.162396,4.439341081,0,1514,3,0,0,1,2.8045
2017,52,LAS PALMERAS,7.8,802,8,107272.5215,74.76285526,113,497,192,22.73641851,38.63179074,61.36820926,37,1,5,20643,0,3,4,21,0,0,0,0,0,802,0,0,0,1,2.8591
2017,53,LOS PINOS,6.56,2165,36,337409.812,64.16529463,346,1571,248,22.02418842,15.78612349,37.8103119,92,1,14,19375.3487,7,11,3,20,0,0,2829.106878,1.306746826,0,762,0,0,11,0,3.3361
2017,54,LA VAGUADA,0,449,6,62492.64176,71.84845886,81,307,61,26.38436482,19.86970684,46.25407166,16,0,3,17572,0,0,0,0,0,0,131.737323,0.29340161,0,449,0,0,0,0,3.5367
2017,55,MONTE SANCHA,6.89,1080,73,226875.6517,47.60316904,205,686,189,29.88338192,27.55102041,57.43440233,47,0,7,19081.5148,3,3,6,45,2,120,0,0,1,1080,0,0,0,1,3.019
2017,56,CA헤DA DE LOS INGLESES,8.56,271,19,53607.1284,50.55297833,38,183,50,20.76502732,27.32240437,48.08743169,12,2,1,18724.8708,2,4,3,16,0,0,0,0,0,271,0,0,0,1,3.8068
2017,57,VENTAJA ALTA,0,207,4,43188.32881,47.92961564,35,134,38,26.11940299,28.35820896,54.47761194,5,0,1,11675.942,0,0,5,26,0,0,0,0,0,207,0,0,0,0,3.1259
2017,58,LA VICTORIA,7.58,2472,328,101596.6704,243.3150604,309,1681,482,18.38191553,28.67340869,47.05532421,109,1,19,10896.0672,16,26,128,647,4,87,131.020117,0.053001665,0,2472,2,0,0,8,2.1816
2017,59,CONDE DE URE헤,6.54,2195,173,112225.0718,195.5890929,326,1482,387,21.99730094,26.11336032,48.11066127,99,2,22,12179.2884,3,7,53,269,3,45,74.951346,0.034146399,0,2084,0,0,0,7,2.448
2017,60,LOS VIVEROS,3.23,417,14,24218.27974,172.1839885,88,302,14,29.13907285,4.635761589,33.77483444,12,0,9,11053.94,1,2,0,0,0,0,0,0,0,404,0,0,0,0,2.6756
2017,61,BARCENILLAS,5.46,2141,247,88257.11959,242.5866616,367,1373,401,26.72978878,29.20611799,55.93590677,54,2,21,9991.419,3,4,27,145,1,34,0,0,0,2141,0,0,0,0,2.4559
2017,62,MONTE DE GIBRALFARO,7.99,0,0,277113.3285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,76,5220.371164,0,0,0,2,0,0,4,0
2017,63,CAMPOS ELISEOS,7.27,579,39,50185.3722,115.3722638,85,352,142,24.14772727,40.34090909,64.48863636,26,1,3,18590,10,12,16,99,1,149,0,0,0,579,2,0,0,3,4.1329
2017,64,LA MALAGUETA,8.34,4759,400,251526.2964,189.2048692,570,2740,1449,20.80291971,52.88321168,73.68613139,221,1,30,18641.2129,121,84,147,698,3,224,857.813083,0.1802507,0,4759,1,1,0,7,2.7146
2017,66,EL EJIDO,6.77,5193,407,238501.8523,217.734158,894,3501,798,25.53556127,22.79348757,48.32904884,136,1,48,9100.9143,27,22,88,443,1,10,912.862292,0.175787077,1,5193,0,2,1,12,2.478
2017,67,LAGUNILLAS,7.32,1598,148,42842.7968,372.9915223,279,1119,200,24.93297587,17.87310098,42.80607685,38,1,20,7404.5532,9,5,43,222,3,45,153.054085,0.095778526,0,1598,0,0,0,7,2.3599
2017,68,LA MERCED,7.6,1313,264,76978.77278,170.566502,130,979,204,13.27885598,20.83758938,34.11644535,78,0,11,12402.2277,87,23,285,1329,19,599,256.490624,0.19534701,0,1313,6,1,0,9,1.7778
2017,69,LA GOLETA,6.73,3014,553,136607.8495,220.6315385,453,2156,405,21.01113173,18.78478664,39.79591837,113,0,35,9523.3102,23,31,170,820,15,361,373.620387,0.123961641,0,3014,3,1,0,4,2.1855
2017,70,CENTRO HISTORICO,7.52,4662,834,497956.58,93.62262067,399,3289,974,12.13134691,29.6138644,41.74521131,320,1,34,15029.4311,543,736,608,2870,86,3842,2709.612817,0.58121253,1,4662,47,4,0,48,2.4813
2017,71,PUERTO,0,0,0,1989968.687,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,2558.033999,0,0,0,2,1,0,1,0
2017,72,ENSANCHE CENTRO,6.86,2416,342,313894.993,76.96841471,251,1518,647,16.53491436,42.62187088,59.15678524,116,0,14,15681.9197,100,115,106,596,20,1318,4140.558021,1.713807128,2,2416,12,3,0,14,2.0039
2017,73,CAPUCHINOS,6.67,2937,271,99689.55302,294.6146222,514,1986,437,25.88116818,22.0040282,47.88519637,76,0,33,8359.8097,8,14,51,227,0,0,173.24772,0.058987988,0,2937,0,0,0,8,2.4633
2017,74,EL MOLINILLO,5.76,3492,351,110756.4705,315.28632,580,2331,581,24.88202488,24.92492492,49.80694981,81,1,37,8337.1644,14,26,49,293,0,0,0,0,0,3492,0,0,0,11,2.4941
2017,75,SAN FELIPE NERI,5.97,1151,134,52951.79529,217.367512,174,850,127,20.47058824,14.94117647,35.41176471,37,0,6,7510.6785,6,14,71,318,3,64,119.172366,0.103538111,0,1151,6,1,0,2,2.0889
2017,76,OLLETAS,6.74,4479,330,135804.7464,329.8117421,686,2871,922,23.89411355,32.11424591,56.00835946,143,1,38,11208.8087,29,30,32,164,2,117,0,0,0,4479,0,0,0,9,2.4265
2017,77,CARLOS HAYA,5.71,1674,127,103767.2323,161.3226028,229,1126,319,20.3374778,28.330373,48.6678508,100,0,17,11229.5102,7,14,7,33,0,0,0,0,1,1674,0,0,0,1,2.395
2017,78,SEGALERVA,5.26,1835,156,104815.586,175.0693832,247,1068,520,23.12734082,48.68913858,71.8164794,22,0,13,8667.479,10,8,6,30,0,0,0,0,1,1835,0,0,10,4,3.1108
2017,79,LAS FLORES,6.05,2752,384,77220.39343,356.3825407,513,1811,428,28.32689122,23.63335174,51.96024296,24,1,33,6018.0203,2,11,1,5,0,0,121.088297,0.044000108,0,2752,0,0,0,3,2.6335
2017,80,PINARES DE OLLETAS,5.61,2559,109,158311.6247,161.6432151,390,1750,419,22.28571429,23.94285714,46.22857143,53,2,20,10103.9402,9,12,7,48,1,10,736.411151,0.287773017,0,2521,0,0,0,2,2.6528
2017,81,LOS ANTONIOS,7.94,724,5,112202.8983,64.52596243,178,508,38,35.03937008,7.480314961,42.51968504,17,1,7,12321,2,1,0,0,0,0,0,0,0,0,0,0,0,2,3.1067
2017,82,SIERRA BLANQUILLA,0,444,4,46652.09489,95.17257501,57,295,92,19.3220339,31.18644068,50.50847458,11,0,2,12321,2,0,0,0,0,0,167.305731,0.376814709,0,0,0,0,0,1,4.4301
2017,83,SANTA AMALIA,4.17,1139,21,96074.57284,118.5537407,140,896,103,15.625,11.49553571,27.12053571,29,2,6,12086,0,2,0,0,0,0,197.170711,0.173108614,0,890,0,0,0,1,2.872
2017,84,LOS NARANJOS,6.54,709,27,66265.16004,106.9943843,87,460,162,18.91304348,35.2173913,54.13043478,10,1,6,10056.2116,2,3,0,0,0,0,482.770077,0.680916893,0,709,0,0,0,5,2.3972
2017,85,PARQUE DEL SUR,4.65,3151,205,55484.01911,567.9112744,417,1831,903,22.7744402,49.31731294,72.09175314,28,0,23,8585.821,12,11,2,13,0,0,0,0,0,3151,0,0,0,0,2.461
2017,86,CIUDAD JARD펥,4.46,7879,348,743693.3161,105.9442088,1241,5115,1581,24.26197458,30.90909091,55.17106549,114,0,64,8990.5055,52,101,11,52,2,53,4562.978183,0.579131639,2,7424,1,0,29,10,2.7987
2017,87,HERRERA ORIA,6.55,752,46,69360.17714,108.4195616,126,482,144,26.14107884,29.87551867,56.01659751,5,0,5,8470,1,5,0,0,0,0,679.85561,0.904063311,0,752,0,0,0,0,4.6128
2017,88,MANGAS VERDES,3.89,1942,54,113335.8753,171.349098,327,1315,300,24.86692015,22.81368821,47.68060837,13,0,11,6755.9295,1,0,0,0,0,0,317.728293,0.163608802,0,1034,0,0,0,5,2.8732
2017,89,MONTE DORADO,3.39,500,7,187719.1765,26.6355313,90,339,71,26.54867257,20.9439528,47.49262537,5,3,6,7042.17,1,1,0,0,1,8,281.602164,0.563204328,0,0,0,0,0,0,2.9877
2017,90,SAN MIGUEL,5.99,1995,173,157935.786,126.3171603,354,1305,336,27.12643678,25.74712644,52.87356322,51,1,16,8679.4015,2,10,13,72,0,0,1131.867879,0.56735232,0,1995,0,0,0,5,2.3353
2017,91,LOS CASINIS,2.97,1085,16,59028.65454,183.8090345,156,842,87,18.52731591,10.33254157,28.85985748,14,2,5,8491.3152,4,8,1,4,0,0,332.04663,0.30603376,0,1085,0,0,1,0,3.4085
2017,92,LOS CIPRESES,2.99,1267,40,78738.57291,160.9122382,196,843,228,23.25029656,27.04626335,50.29655991,11,3,8,8580.925,2,1,1,4,0,0,374.335723,0.295450452,0,156,0,0,0,3,3.0018
2017,93,CORTIJO BAZAN,4.92,2503,54,271693.3954,92.12590526,397,1639,467,24.22208664,28.49298353,52.71507016,39,0,23,8834.9948,6,7,0,0,0,0,307.709736,0.122936371,0,1346,0,0,0,2,2.7234
2017,94,SAGRADA FAMILIA,4.86,1858,93,75005.43903,247.7153689,287,1142,429,25.13134851,37.56567426,62.69702277,32,2,17,8459.5011,6,8,1,7,0,0,160.637127,0.086457011,0,1033,0,0,0,1,3.2378
2017,95,JARDIN VIRGINIA,0,362,4,27618.39429,131.072066,47,269,46,17.47211896,17.10037175,34.57249071,5,1,3,9122,1,0,0,0,0,0,766.294235,2.116834903,0,362,0,0,0,1,2.691
2017,96,HACIENDA LOS MONTES,3.76,1630,20,111672.1448,145.9629886,248,1228,154,20.19543974,12.54071661,32.73615635,23,4,4,9260.454,8,4,0,0,0,0,2868.555793,1.75985018,0,1598,0,0,3,4,3.499
